ID,Frage,Kurze Antwort,Ausführliche Antwort,Bewertungsaspekt,Kartentyp,Schwierigkeitsgrad,Hashtags,URL,Subtopic,Subtopic ID,Topic,Topic ID,Modul,Modul ID,Prüfung,Prüfung ID
a54913f5-8e6e-417d-b32f-663b5fff084b,Wie berechnet man Einheiten-Umrechnung (IT)? Nenne die Formel.,Bit/Byte: 1 Byte = 8 Bit,"Bit/Byte: 1 Byte = 8 Bit. Dezimal (SI): 1 KB = 1.000 B, 1 MB = 1.000.000 B. Binär (IEC): 1 KiB = 1.024 B, 1 MiB = 1.048.576 B. Prüfungsrelevant: Dateigrößen in KiB berechnen. Übertragungsraten: in Bit/s (bps) – ÷ 8 für Byte/s bei Download-Dauerberechnung. Präfixe: Kilo/Kibi, Mega/Mebi, Giga/Gibi.",Berechnung,Berechnung,Schwer,"#Einheiten, #Berechnung, #Bit, #Byte, #AP1",,Einheiten-Umrechnung (IT),5a82aacd-4931-4dd5-a96f-ad404cae68ae,Hardware,0d79adb0-f1e2-4dc5-9424-45fe7d8c1107,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
1ef6c94b-113a-4ac2-95df-4d8b91bdda96,"Was versteht man unter „Einwilligung (DSGVO)""?","Freiwillige, informierte, eindeutige Zustimmung zur Datenverarbeitung (Art. 6 Abs. 1 lit. a DSGVO)","Freiwillige, informierte, eindeutige Zustimmung zur Datenverarbeitung (Art. 6 Abs. 1 lit. a DSGVO). Anforderungen: aktive Handlung (kein vorangekreuztes Kästchen), granular (je Zweck), widerrufbar (jederzeit, ohne Nachteile). Kinder unter 16 Jahren: Einwilligung der Erziehungsberechtigten erforderlich. Dokumentationspflicht des Verantwortlichen.",Sozial,Begriff,Schwer,"#Einwilligung, #Art6, #DSGVO, #Datenschutz, #AP1",,Einwilligung (DSGVO),72cfc2d1-f125-4122-a945-4a7c1048705d,Datenschutz,aa8aa628-3197-4546-a3a7-f5672667a492,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
559c2799-1b38-4fda-9ee5-f2f9896f8570,"Was versteht man unter „ElektroG""?",Elektro- und Elektronikgerätegesetz – setzt EU-WEEE-Richtlinie um,Elektro- und Elektronikgerätegesetz – setzt EU-WEEE-Richtlinie um. Hersteller müssen Geräte kostenlos zurücknehmen und fachgerecht entsorgen. Registrierung beim Stiftung EAR Pflicht. Endverbraucher: kostenlose Rückgabe im Handel möglich.,Ökologisch,Begriff,Schwer,"#ElektroG, #Entsorgung, #Recycling, #Recht, #AP1",,ElektroG,ca2e748a-b34d-4f8d-bc3e-6f080dc1c95e,Nachhaltigkeit,23fd8026-cecf-49ab-9219-877e13e3dd36,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
d6a4fdaf-4a81-4428-afe3-4970bda02be7,"Was versteht man unter „Endpoint-Security""?",Schutz von Endgeräten vor Schadsoftware und unbefugtem Zugriff,"Schutz von Endgeräten vor Schadsoftware und unbefugtem Zugriff. Maßnahmen: Antivirensoftware, Host-based Firewall, Geräteverschlüsselung, Patch-Management, EDR (Endpoint Detection & Response).",Funktional,Begriff,Mittel,"#Endpoint, #Antivirus, #EDR, #Sicherheit, #AP1",,Endpoint-Security,b458e9bc-812f-4880-a47e-99bb1561259b,IT-Sicherheit,2b58371d-a02b-4c32-8abe-4e52d056c9ae,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
f203ab4d-481d-4368-a354-1249a8b0f6bd,Wie berechnet man Energieeffizienz-Berechnung? Nenne die Formel.,Wirkungsgrad η = Nutzleistung / Eingangsleistung × 100 %. Netzteil 80 PLUS Gold: 90% bei 50% Last → 500W Systemlast → 556W aus …,Wirkungsgrad η = Nutzleistung / Eingangsleistung × 100 %. Netzteil 80 PLUS Gold: 90% bei 50% Last → 500W Systemlast → 556W aus Steckdose. Verlustleistung = Eingangsleistung − Nutzleistung. Stromkosten = Leistungsaufnahme [kW] × Zeit [h] × Strompreis [€/kWh]. Prüfungsformel immer schrittweise aufschreiben.,Berechnung,Berechnung,Schwer,"#Energieeffizienz, #Berechnung, #PUE, #Strom, #AP1",,Energieeffizienz-Berechnung,a172dec8-df48-4b62-bcd9-838c7e98ed9e,Nachhaltigkeit,23fd8026-cecf-49ab-9219-877e13e3dd36,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
73f99519-01ea-4c44-8f2f-b8967e9141cf,"Was versteht man unter „Energieeffizienz-Klassen""?","EU-Energielabel für Elektrogeräte: Skala A–G (seit 2021 neu skaliert, früher A+++ bis D)","EU-Energielabel für Elektrogeräte: Skala A–G (seit 2021 neu skaliert, früher A+++ bis D). Klasse A: höchste Effizienz. Pflichtangabe für Haushaltsgeräte, Monitore, Kühlgeräte. Berechnung aus Jahresverbrauch (kWh/Jahr) relativ zur Gerätegröße/-leistung.",Ökologisch,Begriff,Leicht,"#Energieeffizienz, #EEK, #Label, #Strom, #AP1",,Energieeffizienz-Klassen,4315bff8-6445-4c1b-8234-739110c564ef,Nachhaltigkeit,23fd8026-cecf-49ab-9219-877e13e3dd36,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
9986b686-54c3-4370-a688-14e2d9705070,"Was versteht man unter „Energy Star""?",Internationales Energieeffizienz-Zertifikat (USA/EU) fuer IT-Geraete und Haushaltsgeraete,"Internationales Energieeffizienz-Zertifikat (USA/EU) fuer IT-Geraete und Haushaltsgeraete. Ausgestellt von EPA (USA) und Europaeischer Kommission. Kennzeichnet Geraete mit ueberdurchschnittlicher Energieeffizienz. Fuer PCs: Energieverbrauch im Ruhezustand, Betrieb und beim Booten bewertet. Weniger streng als Blauer Engel, der auch Schadstoffe, Laerm und soziale Aspekte prueft.",Ökologisch,Begriff,Mittel,"#EnergyStar, #Zertifikat, #GreenIT, #Effizienz, #AP1",,Energy Star,fc6e571a-215f-43b3-8049-06e35261329b,Allgemein,cdf42189-4df2-4851-b8cc-b22ccb223fce,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
d89d0890-8aa8-4359-8d64-641305d7444c,Welche Bestandteile / Merkmale hat Entgeltformen?,"Zeitlohn: Vergütung nach Arbeitszeit (Stunde/Monat) – planbar, leistungsunabhängig","Zeitlohn: Vergütung nach Arbeitszeit (Stunde/Monat) – planbar, leistungsunabhängig. Akkordlohn: nach Stückzahl (Geldakkord: Stücke × Geldsatz; Zeitakkord: Normalzeit × Zeitfaktor) – leistungsabhängig. Prämienlohn: Zeitlohn + Prämie für Mehrleistung (Qualität, Ersparnis). Tantieme: Gewinnbeteiligung (Führungskräfte). Vermögenswirksame Leistungen (VL): staatlich gefördert.",Ökonomisch,Aufzählung,Mittel,"#Zeitlohn, #Akkordlohn, #Prämie, #Vergütung, #AP1",,Entgeltformen,605a9659-f948-4adc-8bfa-cf7afb1a3ff4,WiSo Ausbildung & Arbeitsrecht,7960bf09-90ed-4641-86b0-924328cb93a5,WiSo,c37a55d3-e981-4730-a048-cfc44e0e5e34,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
b1a52f86-de17-4755-b6a9-dfc38ec7caed,Welche Bestandteile / Merkmale hat Entitaet?,Grundbegriff im Entity-Relationship-Modell (ERM): ein eindeutig identifizierbares Objekt der realen Welt (z,"Grundbegriff im Entity-Relationship-Modell (ERM): ein eindeutig identifizierbares Objekt der realen Welt (z. B. Kunde, Produkt, Bestellung). Entitaetstyp: Klasse gleichartiger Entitaeten (z. B. alle Kunden). Entitaetsmenge: alle Instanzen eines Entitaetstyps. Darstellung im ER-Diagramm als Rechteck. Zusammen mit Attributen und Beziehungen Grundlage des Datenbankdesigns.",Funktional,Aufzählung,Mittel,"#Entität, #ER, #Datenbank, #Objekt, #AP1",,Entitaet,9354031f-47c6-4dc2-acbe-c896694fa6d0,Allgemein,cdf42189-4df2-4851-b8cc-b22ccb223fce,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
aba59fb6-8bca-4524-9add-e16a80e768d8,Welche Ergonomie-Anforderungen schreibt die ArbStättV für Bildschirmarbeitsplätze vor?,"Arbeitsstättenverordnung Anhang 6: Mindestanforderungen für Bildschirmarbeitsplätze. Pflichten: flimmerfreier Monitor (≥75 Hz oder TFT), verstellbarer Stuhl (DIN EN 1335), Sehabstand 50–70 cm, keine Reflexionen, ausreichend Beleuchtung (500 lux), Tischhöhe 68–76 cm, Softwareergonomie (Menüführung, Rückmeldung). Pflicht zur Gefährdungsbeurteilung.","Arbeitsstättenverordnung Anhang 6: Bildschirmarbeitsplätze. Anforderungen: Sehabstand 50–80 cm, Oberkante Monitor auf Augenhöhe, einstellbare Bildschirmneigung, keine Reflexionen/Blendung, Beleuchtung 500 Lux, höhenverstellbarer Stuhl + Tisch, ausreichend Beinfreiheit. Tablet = nicht normkonform (Bildschirm zu klein, keine Ergonomie-Einstellung).",Sozial,Begriff,Mittel,"#ArbStättV, #Ergonomie, #§6, #Bildschirm, #AP1",,Ergonomierichtlinien (ArbStättV),c8444de2-0ec8-422b-af7f-034b59885f87,Ergonomie & Soziales,6800005f-343f-4a1f-8427-c63eb77cf653,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
c193d1d0-a6f1-4104-8d0e-4b7c0ea994bd,Welche Bestandteile / Merkmale hat Ethernet?,"Standard fuer kabelgebundene lokale Netzwerke (LAN), definiert in IEEE 802.3","Standard fuer kabelgebundene lokale Netzwerke (LAN), definiert in IEEE 802.3. Uebertraegt Daten in Rahmen (Frames) mit MAC-Quell-/Zieladresse. Geschwindigkeiten: Fast Ethernet (100 Mbit/s), Gigabit-Ethernet (1 Gbit/s), 10GbE. Kabel: Cat5e (bis 1 Gbit/s), Cat6 (bis 10 Gbit/s). Kollisionsvermeidung: CSMA/CD (heute durch Switches nicht mehr relevant).",Funktional,Aufzählung,Mittel,"#Ethernet, #LAN, #IEEE802.3, #Netzwerk, #AP1",,Ethernet,bc3f2a9f-79e3-48c6-ad16-90a622064da8,Allgemein,cdf42189-4df2-4851-b8cc-b22ccb223fce,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
7d9ab691-bacf-4935-9e74-68756221b293,"Was versteht man unter „European Accessibility Act (EAA)""?",EU-Richtlinie 2019/882 – Barrierefreiheitsanforderungen für Produkte und Dienstleistungen (privater Sektor),"EU-Richtlinie 2019/882 – Barrierefreiheitsanforderungen für Produkte und Dienstleistungen (privater Sektor). In Deutschland umgesetzt als BFSG (Barrierefreiheitsstärkungsgesetz), gilt ab 28. Juni 2025. Betroffen: Computer, Smartphones, Geldautomaten, E-Books, Online-Banking, Streaming, E-Commerce. Ausnahme: KMU unter 10 MA oder < 2 Mio. € Jahresumsatz.",Sozial,Begriff,Schwer,"#EAA, #Barrierefreiheit, #EU, #Richtlinie, #AP1",,European Accessibility Act (EAA),1e54a932-7c01-4ff7-81ab-f621485aba54,Barrierefreiheit,3e5226a7-7130-453c-a977-12fdaaecf191,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
57b8f7dd-3e0f-4156-98e0-9461be4163c0,Welche Bestandteile / Merkmale hat FTP?,File Transfer Protocol: Protokoll zur Dateiuebertragung zwischen Client und Server,"File Transfer Protocol: Protokoll zur Dateiuebertragung zwischen Client und Server. Port 20 (Daten) und Port 21 (Steuerung). Unsicher: Zugangsdaten im Klartext. Sichere Alternativen: SFTP (SSH File Transfer, Port 22), FTPS (FTP ueber TLS). Aktiver Modus: Server baut Datenverbindung auf. Passiver Modus: Client baut beide Verbindungen auf (Firewall-freundlich).",Funktional,Aufzählung,Mittel,"#FTP, #SFTP, #Dateiübertragung, #Port21, #AP1",,FTP,74ac6a3e-166f-4fe6-a796-fdd38028d25c,Allgemein,cdf42189-4df2-4851-b8cc-b22ccb223fce,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
65d9b73e-e016-48ed-9c15-bfe48f861feb,"Was versteht man unter „Firewall""?","Sicherheitssystem, das Netzwerkverkehr nach Regeln (Ports, IP-Adressen, Protokolle) filtert","Sicherheitssystem, das Netzwerkverkehr nach Regeln (Ports, IP-Adressen, Protokolle) filtert. Typen: Paketfilter (Schicht 3/4), Stateful Inspection, Application-Layer-Firewall (WAF).",Funktional,Begriff,Mittel,"#Firewall, #Paketfilter, #Stateful, #Netzwerksicherheit, #AP1",,Firewall,36d9caf2-03ad-4a83-9769-7d4992db6b0b,Netzwerk,b9c28988-cfaf-446a-9e77-8d51f3f6bc96,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
962c979c-45af-4a3f-9fa4-ccbb8fccb8eb,"Was versteht man unter „Firmware""?","Software, die fest in Hardware eingebettet ist (z","Software, die fest in Hardware eingebettet ist (z. B. BIOS/UEFI, Router-OS, Druckersteuerung). Liegt zwischen Hardware und Betriebssystem. Gespeichert in Flash-Speicher (EEPROM). Firmware-Update: behebt Sicherheitsluecken und erweitert Funktionen. Risiko: fehlgeschlagenes Update kann Gerät unbrauchbar machen (Bricking).",Funktional,Begriff,Mittel,"#Firmware, #BIOS, #UEFI, #Embedded, #AP1",,Firmware,c0304bbd-379e-4e0b-8ecd-6af9c2414741,Allgemein,cdf42189-4df2-4851-b8cc-b22ccb223fce,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
430b32fd-dab6-4534-bdff-36876d46d25b,Welche Bestandteile / Merkmale hat Fremdschluessel?,"Attribut in einer Datenbanktabelle, das auf den Primaarschluessel einer anderen Tabelle verweist","Attribut in einer Datenbanktabelle, das auf den Primaarschluessel einer anderen Tabelle verweist. Stellt referentielle Integritaet sicher: Fremdschlusselwert muss in Referenztabelle existieren. Beispiel: Bestellung.Kunden_ID verweist auf Kunden.ID. Verhindert verwaiste Datensaetze. SQL: FOREIGN KEY (Kunden_ID) REFERENCES Kunden(ID). ON DELETE CASCADE/RESTRICT konfiguriert Verhalten.",Funktional,Aufzählung,Mittel,"#Fremdschlüssel, #SQL, #Referenz, #Datenbank, #AP1",,Fremdschluessel,0a291469-6859-4bd4-a716-cf4751f56c2b,Allgemein,cdf42189-4df2-4851-b8cc-b22ccb223fce,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
c4dc8ca9-e85d-4ff7-b917-e193fffefd54,Welche Bestandteile / Merkmale hat Fremdvergabe (Outsourcing)?,Auslagerung von IT-Leistungen an externe Anbieter,"Auslagerung von IT-Leistungen an externe Anbieter. Vorteile: Kostensenkung, Fokus auf Kernkompetenz, Skalierbarkeit. Nachteile: Abhängigkeit vom Anbieter, Know-how-Verlust, Datenschutzrisiken (DSGVO: Auftragsverarbeitungsvertrag erforderlich), eingeschränkte Kontrolle. Entscheidung: Make-or-Buy-Analyse.",Ökonomisch,Aufzählung,Leicht,"#Outsourcing, #SLA, #Cloud, #MakeOrBuy, #AP1",,Fremdvergabe (Outsourcing),fa663a90-a21f-44ff-a4a6-ee2eafb5c3cc,Wirtschaft,1af14094-bb9c-4905-b8c2-ca68f37769b9,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
8e755045-a4e4-48b1-8303-36348147e526,"Was versteht man unter „Fuehrungsstil""?","Art und Weise, wie eine Fuehrungskraft Mitarbeiter leitet","Art und Weise, wie eine Fuehrungskraft Mitarbeiter leitet. Klassische Stile: autoritaer (Entscheidungen top-down, schnell aber demotivierend), kooperativ/demokratisch (Mitarbeiter einbezogen, hoehere Motivation), Laissez-faire (Mitarbeiter entscheiden selbst, bei Experten sinnvoll). Situativer Fuehrungsstil: Anpassung an Situation und Reifegrad des Mitarbeiters.",Sozial,Begriff,Mittel,"#Führungsstil, #Autoritar, #Kooperativ, #Management, #AP1",,Fuehrungsstil,2147be24-4ae9-407b-aa3b-5f0a13ad6289,Allgemein,cdf42189-4df2-4851-b8cc-b22ccb223fce,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
6a3fa26b-aae9-438f-9f9b-3cdf98feb8c8,Welche Bestandteile / Merkmale hat GPT (Partitionsstil)?,GUID Partition Table: moderner Partitionsstil als Nachfolger von MBR,"GUID Partition Table: moderner Partitionsstil als Nachfolger von MBR. Vorteile: Festplatten > 2 TB, bis zu 128 Partitionen, redundante Partitionstabellen (Kopie am Ende der Platte), CRC-Pruefsumme. Erforderlich fuer UEFI mit Secure Boot. MBR: max. 2 TB, nur 4 primaere Partitionen, kein Integritaetsschutz.",Funktional,Aufzählung,Mittel,"#GPT, #MBR, #Partition, #UEFI, #AP1",,GPT (Partitionsstil),4be571bc-5748-49df-90e9-889bd93df3be,Allgemein,cdf42189-4df2-4851-b8cc-b22ccb223fce,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
566fc3e8-54c7-4b91-ada5-f2a49bd8a597,Welche Bestandteile / Merkmale hat GWG (Geringwertiges Wirtschaftsgut)?,Anschaffungskosten netto bis 800 EUR -> sofortige Vollabschreibung im Anschaffungsjahr (Par. 6 Abs. 2 EStG),"Anschaffungskosten netto bis 800 EUR -> sofortige Vollabschreibung im Anschaffungsjahr (Par. 6 Abs. 2 EStG). Sammelposten: 250,01-1.000 EUR -> wahlweise Poolabschreibung ueber 5 Jahre. GWG-Grenze: 800 EUR netto. Typisch in AP1: IT-Zubehoer (Maus, Tastatur, Headset) wird oft als GWG abgeschrieben.",Ökonomisch,Aufzählung,Schwer,"#GWG, #AfA, #800Euro, #Steuer, #AP1",,GWG (Geringwertiges Wirtschaftsgut),17de6ba4-f6ee-4ca2-9464-7e78fffe2382,Allgemein,cdf42189-4df2-4851-b8cc-b22ccb223fce,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
d1d2b563-a84e-48bf-8a5e-b83890ebc3e7,"Was versteht man unter „Gantt-Diagramm""?","Balkendiagramm zur Projektplanung: Zeilen = Aufgaben, Spalten = Zeit","Balkendiagramm zur Projektplanung: Zeilen = Aufgaben, Spalten = Zeit. Zeigt Start, Dauer und Abhängigkeiten auf einen Blick. Einfacher zu lesen als Netzplan, kritischer Pfad nicht direkt sichtbar.",Funktional,Begriff,Leicht,"#Gantt, #Zeitplanung, #Projektmanagement, #Balken, #AP1",,Gantt-Diagramm,93892358-1316-4380-9393-9eb1b1ca0d8b,Projektmanagement,e7d48aa8-eceb-4d9c-99d0-be55072f9ddd,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
ce34bf32-7226-4cc0-95ea-17a2b3814dc0,"Was versteht man unter „Gateway""?",Netzwerkkomponente als Schnittstelle zwischen zwei unterschiedlichen Netzen (z,Netzwerkkomponente als Schnittstelle zwischen zwei unterschiedlichen Netzen (z. B. LAN zu Internet). Meist der Router mit Standardgateway-Funktion. Leitet Pakete in fremde Netzwerke weiter. Standard-Gateway-Adresse wird per DHCP oder manuell konfiguriert. Ohne Gateway kein Internetzugriff moeglich.,Funktional,Begriff,Mittel,"#Gateway, #AP1",,Gateway,03828717-92e2-45c2-8011-ebe7f7193c05,Allgemein,cdf42189-4df2-4851-b8cc-b22ccb223fce,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
a08914d2-f80c-4ce9-906d-4f9999d22fc7,Welche Bestandteile / Merkmale hat Gefährdungsbeurteilung?,Pflicht des Arbeitgebers (§ 5 ArbSchG): systematische Erfassung und Bewertung aller Gefährdungen am Arbeitsplatz,"Pflicht des Arbeitgebers (§ 5 ArbSchG): systematische Erfassung und Bewertung aller Gefährdungen am Arbeitsplatz. Kategorien: mechanisch, elektrisch, thermisch, chemisch, biologisch, ergonomisch, psychisch. Maßnahmen: STOP-Prinzip (Substitution → Technisch → Organisatorisch → Persönlich). Dokumentationspflicht. Wiederholung bei Änderungen.",Sozial,Aufzählung,Schwer,"#Gefährdungsbeurteilung, #ArbSchG, #§5, #Sicherheit, #AP1",,Gefährdungsbeurteilung,b07cbfd2-c4d7-48d6-9a20-64493c9c0099,WiSo Sicherheit & Umwelt,88e2a76b-6794-4355-a7b1-adf8c6c33b6c,WiSo,c37a55d3-e981-4730-a048-cfc44e0e5e34,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
ba00f909-b466-4ba6-a62a-7d94c925e451,Welche Bestandteile / Merkmale hat Generative KI?,"KI, die neue Inhalte erzeugt: Text (LLMs: GPT, Claude), Bilder (Diffusionsmodelle: DALL-E, Stable Diffusion, Midjourney), Audio …","KI, die neue Inhalte erzeugt: Text (LLMs: GPT, Claude), Bilder (Diffusionsmodelle: DALL-E, Stable Diffusion, Midjourney), Audio (Sprachsynthese, Musikgenerierung), Video (Sora, Runway), Code (GitHub Copilot). Technologien: Transformer (Text), Diffusionsmodelle (Bild), GAN (Generative Adversarial Network, ältere Bildgenerierung). Betriebliche Einsatzmöglichkeiten: Content-Erstellung, Automatisierung, Support.",Funktional,Aufzählung,Mittel,"#GenerativeKI, #ChatGPT, #LLM, #KI, #AP1",,Generative KI,c87de368-7967-4773-b0d2-0b5418a244ec,Künstliche Intelligenz,70987d36-a722-4a78-89c0-dbf353b7be9f,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
0e7b8df8-8a0a-48f5-a7c9-471e8fa3de2f,Welche IT-Geräteklassen gibt es und wie unterscheiden sie sich?,"IT-Geräte nach Formfaktor und Einsatzzweck: Desktop-PC (hohe Leistung, erweiterbar), Notebook/Laptop (mobil, integriert), Tablet (Touch, ARM-basiert), Thin Client (nur Netzwerkzugriff, kein lokaler Speicher), Server (24/7-Betrieb, ECC-RAM, RAID).","IT-Geräteklassen im Überblick (AP1-Prüfung: Kriterien und Unterschiede):
| Klasse      | Leistung | Mobil | Erweiterbar | Einsatz |
|-------------|----------|-------|-------------|----------|
| Desktop-PC  | hoch     | nein  | ja          | Büro/CAD |
| Workstation | sehr hoch| nein  | ja          | 3D/Video |
| Notebook    | mittel   | ja    | begrenzt    | mobiles Büro |
| Tablet      | gering   | ja    | nein        | Präsentation |
| Thin Client | minimal  | nein  | nein        | VDI/Terminal |
| Server      | sehr hoch| nein  | ja          | Dienste/24/7 |
| Smartphone  | gering   | ja    | nein        | Kommunikation |
Thin Client: keine lokale Datenhaltung → höhere Datensicherheit, zentrale Administration.",Funktional,Begriff,Mittel,"#Geräteklassen, #Desktop, #Notebook, #Server, #AP1",,Geräteklassen,3f585c6a-840a-404d-a1eb-1894a9a5df4e,Hardware,0d79adb0-f1e2-4dc5-9424-45fe7d8c1107,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
c51ce003-f45d-4736-896d-614d81b24635,Wie berechnet man Gesamtkosten-Berechnung? Nenne die Formel.,Prüfungsaufgabe: Gesamtkosten über mehrere Jahre ermitteln,"Prüfungsaufgabe: Gesamtkosten über mehrere Jahre ermitteln. Schema: (Stückzahl × Einheitspreis) + (Jahreskosten × Laufzeit) + Einmalkosten = Netto; + 19% MwSt. = Brutto. Beispiel H2024: 65 × 512 € + 80 × 39 € + 2.300 € + 5 × 349 € = 39.405 € netto; × 1,19 = 46.891,95 € brutto. Rechenweg schrittweise darstellen.",Berechnung,Berechnung,Schwer,"#GesamtkostenBerechnung, #Berechnung, #AP1",,Gesamtkosten-Berechnung,7cc53405-7ebd-4d23-891b-d27308e97549,Berechnung,20bd56ce-eeed-4b74-9eb3-a085aa24a30e,Berechnungen,8aa51ebf-d8ce-411f-be36-5151402a98f7,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
2fa7c858-dd9b-4826-87bc-bdb6e8adf970,Welche Bestandteile / Merkmale hat Gewinn?,Differenz zwischen Erloesen und Kosten: Gewinn = Umsatz - Gesamtkosten,Differenz zwischen Erloesen und Kosten: Gewinn = Umsatz - Gesamtkosten. Brutto-Gewinn: Umsatz - Wareneinsatz. Netto-Gewinn: nach Abzug aller Kosten inkl. Steuern. Verlust: negative Differenz (Kosten > Erloese). Rentabilitaet = Gewinn / Kapital x 100%. Pruefungsrelevant bei Amortisationsrechnung und Wirtschaftlichkeitsvergleichen.,Ökonomisch,Aufzählung,Mittel,"#Gewinn, #Wirtschaft, #AP1",,Gewinn,b12acd0d-f4de-4797-808b-8831177991ef,Allgemein,cdf42189-4df2-4851-b8cc-b22ccb223fce,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
